Rk,Player,Team,Conf,G,Rush,Rec,PRTD,KRTD,FRTD,IntTD,OthTD,TD,XPM,XPA,FGM,FGA,2PM,Sfty,Pts,Pts/G,Awards,-9999
992,Shaka Heyward,Duke,ACC,11,0,0,0,0,1,0,0,1,0,0,0,0,0,1,8,0.7,,shaka-heyward-1
993,Terrell Jana,Virginia,ACC,10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.8,,terrell-jana-1
994,Trevon Bradford,Oregon State,Pac-12,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,1.6,,trevon-bradford-1
995,Tucker Fisk,Stanford,Pac-12,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,1.3,,tucker-fisk-1
996,Ze'Vian Capers*,Auburn,SEC,10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.8,,zevian-capers-1
997,Asa Fuller,Fresno State,MWC,5,0,0,0,0,0,0,0,0,4,4,1,1,0,0,7,1.4,,asa-fuller-1
998,Jack Crane*,Wake Forest,ACC,9,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,0.8,,jack-crane-1
999,Jude Kelley,Georgia Tech,ACC,5,0,0,0,0,0,0,0,0,4,5,1,5,0,0,7,1.4,,jude-kelley-1
1000,Michael Hayes*,Georgia State,Sun Belt,10,0,0,0,0,0,0,0,0,4,4,1,1,0,0,7,0.7,,michael-hayes-4
1001,Toby Wilson,Tennessee,SEC,2,0,0,0,0,0,0,0,0,7,8,0,0,0,0,7,3.5,,toby-wilson-1
1002,Aaron Jarman,Temple,American,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,2.0,,aaron-jarman-1
1003,Aaron Jarman,Temple,American,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,aaron-jarman-2
1004,Aaron Young*,Florida Atlantic,CUSA,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,aaron-young-3
1005,Aaron Young,Rutgers,Big Ten,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,aaron-young-5
1006,Adonicas Sanders,Georgia Tech,ACC,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,adonicas-sanders-1
1007,A.J. Brathwaite Jr.*,Western Kentucky,CUSA,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,aj-brathwaite-jr-1
1008,A.J. Davis,Pitt,ACC,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,aj-davis-4
1009,A.J. Davis Jr.,Pitt,ACC,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,aj-davis-jr-1
1010,AJ Parker,Kansas State,Big 12,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.7,,aj-parker-1
1011,A.J. Thomas,Western Michigan,MAC,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,1.0,,aj-thomas-1
1012,A'Jon Vivens,Colorado State,MWC,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,ajon-vivens-1
1013,Ajou Ajou*,Clemson,ACC,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,ajou-ajou-1
1014,Akeem Hayes*,Kentucky,SEC,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,akeem-hayes-1
1015,Ali Jennings*,West Virginia,Big 12,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,ali-jennings-1
1016,Alim McNeill*,North Carolina State,ACC,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,alim-mcneill-1
1017,Allen Dailey Jr.*,Kentucky,SEC,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,allen-dailey-jr-1
1018,Amechi Uzodinma II*,Ball State,MAC,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.8,,amechi-uzodinma-ii-1
1019,Amir Abdur-Rahman,Vanderbilt,SEC,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,amir-abdur-rahman-1
1020,Amir Richardson*,Marshall,CUSA,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,amir-richardson-1
1021,Andre Bodison,New Mexico State,Ind,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,3.0,,andre-bodison-1
1022,Andrew Booth Jr.*,Clemson,ACC,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,andrew-booth-jr-1
1023,Andrew Haidet,Northern Illinois,MAC,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,andrew-haidet-1
1024,Andrew Peasley,Utah State,MWC,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,andrew-peasley-1
1025,Antavious Lane*,Georgia State,Sun Belt,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.8,,antavious-lane-1
1026,Anthony Smith*,North Carolina State,ACC,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,anthony-smith-14
1027,Antoine Green*,North Carolina,ACC,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,antoine-green-1
1028,Antonio Phillips*,Ball State,MAC,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.8,,antonio-phillips-1
1029,Arian Smith*,Georgia,SEC,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,arian-smith-1
1030,Armani Adams*,Florida Atlantic,CUSA,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.7,,armani-adams-1
1031,Arnold Ebiketie,Temple,American,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1.0,,arnold-ebiketie-1
1032,Artayvious Lynn,Texas Christian,Big 12,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,artayvious-lynn-1
1033,Asa Martin*,Memphis,American,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,asa-martin-1
1034,A.T. Perry*,Wake Forest,ACC,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,at-perry-1
1035,August Pitre III,Rice,CUSA,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,6.0,,august-pitre-iii-1
1036,Austin Allen,Nebraska,Big Ten,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,austin-allen-2
1037,Austin Ogumakin*,North Texas,CUSA,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,austin-ogumakin-1
1038,Austin Upshaw,SMU,American,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,austin-upshaw-1
1039,Avery Morrow*,Nevada,MWC,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,avery-morrow-1
1040,Baden Pinson*,Coastal Carolina,Sun Belt,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,baden-pinson-1
1041,Barton Lester*,Auburn,SEC,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,barton-lester-1
1042,Beau Corrales*,North Carolina,ACC,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,beau-corrales-1
1043,Ben Bryant*,Cincinnati,American,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,ben-bryant-1
1044,Ben Mason,Michigan,Big Ten,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,ben-mason-1
1045,Ben Peterson,Air Force,MWC,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,ben-peterson-1
1046,Bentlee Sanders,South Florida,American,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.9,,bentlee-sanders-1
1047,Billy Kemp,Virginia,ACC,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,billy-kemp-2
1048,B.J. Baylor,Oregon State,Pac-12,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,bj-baylor-1
1049,BJ Busbee,San Diego State,MWC,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,bj-busbee-1
1050,B.J. Emmons*,Florida Atlantic,CUSA,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,bj-emmons-1
1051,Blair Conwright,Texas Christian,Big 12,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,blair-conwright-1
1052,Blake Aragon,Texas State,Sun Belt,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,blake-aragon-1
1053,Blake Carroll*,Georgia State,Sun Belt,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.6,,blake-carroll-1
1054,Bo Gross,Air Force,MWC,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,bo-gross-1
1055,Brad Cumbest*,Mississippi State,SEC,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,brad-cumbest-1
1056,Braden Lenzy*,Notre Dame,ACC,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,braden-lenzy-1
1057,Bradrick Shaw,California,Pac-12,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2.0,,bradrick-shaw-1
1058,Brady Russell*,Colorado,Pac-12,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,3.0,,brady-russell-1
1059,Braheam Murphy*,Army,Ind,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,braheam-murphy-1
1060,Bralen Trahan*,Louisiana,Sun Belt,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,bralen-trahan-1
1061,Brandon Crossley,SMU,American,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.6,,brandon-crossley-1
1062,Brandon Crum,South Alabama,Sun Belt,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,brandon-crum-1
1063,Brandon Hill,Pitt,ACC,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.6,,brandon-hill-4
1064,Brandon Lewis,Air Force,MWC,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,brandon-lewis-4
1065,Brandon Peters,Illinois,Big Ten,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,brandon-peters-1
1066,Brandon Sebastian,Boston College,ACC,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,brandon-sebastian-1
1067,Brayden Willis*,Oklahoma,Big 12,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,brayden-willis-1
1068,Braydon Bennett*,Coastal Carolina,Sun Belt,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,braydon-bennett-1
1069,Braydon Johnson*,Oklahoma State,Big 12,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,braydon-johnson-1
1070,Brendan Harrington*,Appalachian State,Sun Belt,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,brendan-harrington-1
1071,Brenden Brady*,UTSA,CUSA,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,brenden-brady-1
1072,Brendon Lewis*,Colorado,Pac-12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6.0,,brendon-lewis-1
1073,Brett Brenton,Wyoming,MWC,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,brett-brenton-1
1074,Brevyn Spann-Ford,Minnesota,Big Ten,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,brevyn-spann-ford-1
1075,Brian Battie,South Florida,American,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,brian-battie-1
1076,Brian Cobbs,Maryland,Big Ten,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,brian-cobbs-2
1077,Brock Martin*,Oklahoma State,Big 12,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,brock-martin-1
1078,Brody Brumm*,Liberty,Ind,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,brody-brumm-1
1079,Bruno Labelle*,Cincinnati,American,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,bruno-labelle-1
1080,Bryan Bradford,Kent State,MAC,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,bryan-bradford-1
1081,Bryce Singleton,Florida International,CUSA,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,bryce-singleton-1
1082,Bryce Thompson,Tennessee,SEC,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.6,,bryce-thompson-1
1083,Buddy Johnson*,Texas A&M,SEC,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.6,,buddy-johnson-1
1084,Cadarrius Thompson*,Georgia State,Sun Belt,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,cadarrius-thompson-1
1085,Cade Ballard*,Army,Ind,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2.0,,cade-ballard-1
1086,Cade Barnard*,Army,Ind,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,cade-barnard-1
1087,Cade McNamara,Michigan,Big Ten,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,cade-mcnamara-1
1088,Calif Gossett*,Louisiana,Sun Belt,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,calif-gossett-1
1089,Calvin Camp,Charlotte,CUSA,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,calvin-camp-1
1090,Cam Brown*,Georgia Southern,Sun Belt,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,cam-brown-1
1091,Cameron Darling,Louisiana-Monroe,Sun Belt,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,cameron-darling-1
1092,Cameron Young*,Cincinnati,American,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3.0,,cameron-young-3
1093,Camron Harrell,Southern Mississippi,CUSA,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0.6,,camron-harrell-1
1094,Carlos Sandy,Illinois,Big Ten,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,carlos-sandy-1
1095,Carson Baker,San Diego State,MWC,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,carson-baker-2
1096,Carson Terrell,Utah State,MWC,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,carson-terrell-1
1097,Carter Ware,Texas Christian,Big 12,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,carter-ware-1
1098,Carter Wheat*,BYU,Ind,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,carter-wheat-1
1099,Casey Kelly*,Ole Miss,SEC,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,casey-kelly-2
1100,Cedric Patterson III,New Mexico,MWC,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,cedric-patterson-iii-1
1101,Cedric Tillman,Tennessee,SEC,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,cedric-tillman-1
1102,Chadarius Townsend,Texas Tech,Big 12,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,chadarius-townsend-1
1103,Chance Campbell,Maryland,Big Ten,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1.5,,chance-campbell-1
1104,Chance Nolan,Oregon State,Pac-12,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,chance-nolan-1
1105,Chance Smith*,Liberty,Ind,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,chance-smith-1
1106,Chandler Speights,Texas State,Sun Belt,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,chandler-speights-1
1107,Chandler Whitfield,Louisiana-Monroe,Sun Belt,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,chandler-whitfield-1
1108,Charles Njoku,UCLA,Pac-12,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,charles-njoku-1
1109,Charles Norman,Louisiana-Monroe,Sun Belt,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,charles-norman-1
1110,Charles Strong Jr.,Troy,Sun Belt,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,charles-strong-jr-1
1111,Charlie Bostic III*,San Jose State,MWC,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0.8,,charlie-bostic-iii-1
1112,Charlie Jones,Iowa,Big Ten,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,charlie-jones-7
1113,Chase Jones*,Western Kentucky,CUSA,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3.0,,chase-jones-3
1114,Chavon McEachern,Charlotte,CUSA,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2.0,,chavon-mceachern-1
1115,Chimere Dike*,Wisconsin,Big Ten,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,chimere-dike-1
1116,Chris Autman-Bell,Minnesota,Big Ten,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,chris-autman-bell-1
1117,Chris Evans,Michigan,Big Ten,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,chris-evans-2
1118,Chris Reynolds,Charlotte,CUSA,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,chris-reynolds-1
1119,Christian Albright*,Ball State,MAC,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.8,,christian-albright-1
1120,Christian Singleton,Western Michigan,MAC,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6.0,,christian-singleton-1
1121,Christian Tutt*,Auburn,SEC,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.7,,christian-tutt-1
1122,Christopher Brooks,California,Pac-12,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2.0,,christopher-brooks-1
1123,C.J. Brewer*,Coastal Carolina,Sun Belt,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,cj-brewer-2
1124,C.J. Stroud*,Ohio State,Big Ten,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3.0,,cj-stroud-1
1125,CJ Williams,Navy,American,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,cj-williams-2
1126,CJ Yarbrough*,Liberty,Ind,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,cj-yarbrough-1
1127,CJ Yarbrough*,Liberty,Ind,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,cj-yarbrough-2
1128,Clark Phillips III,Utah,Pac-12,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,1.2,,clark-phillips-iii-1
1129,Cole Schneider*,UCF,American,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,cole-schneider-1
1130,Collin Schlee,Kent State,MAC,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2.0,,collin-schlee-1
1131,Conner Kinslow,New Mexico,MWC,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,conner-kinslow-1
1132,Cooper Lutz,Syracuse,ACC,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,cooper-lutz-1
1133,Curtis Hodges,Arizona State,Pac-12,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,2.0,,curtis-hodges-1
1134,Daijun Edwards*,Georgia,SEC,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,daijun-edwards-1
1135,Daimarqua Foster,Texas Christian,Big 12,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,daimarqua-foster-1
1136,Dallas Dixon,Central Michigan,MAC,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,dallas-dixon-1
1137,Damon Hazelton Jr.,Missouri,SEC,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,damon-hazelton-jr-1
1138,Damonte Coxie*,Memphis,American,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,3.0,,damonte-coxie-1
1139,Daniel Carter,Pitt,ACC,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,daniel-carter-1
1140,Daniel Imatorbhebhe,Illinois,Big Ten,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,daniel-imatorbhebhe-1
1141,Daniel Karlin,Duke,ACC,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6.0,,daniel-karlin-1
1142,Daniel Moraga,Pitt,ACC,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,daniel-moraga-1
1143,Daniel Richardson,Central Michigan,MAC,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,daniel-richardson-1
1144,Daniel Wright*,Alabama,SEC,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,daniel-wright-1
1145,Daniyel Ngata,Arizona State,Pac-12,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,daniyel-ngata-1
1146,Daquan Evans,South Florida,American,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.7,,daquan-evans-1
1147,Darien Rencher*,Clemson,ACC,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,darien-rencher-1
1148,Darrell Starling,Troy,Sun Belt,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.7,,darrell-starling-1
1149,Darren Hall,San Diego State,MWC,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.8,,darren-hall-1
1150,Darren Wilson*,Iowa State,Big 12,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,darren-wilson-3
1151,David Ellis*,Indiana,Big Ten,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,david-ellis-2
1152,David Spaulding*,Georgia Southern,Sun Belt,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.8,,david-spaulding-1
1153,Davis Brin*,Tulsa,American,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3.0,,davis-brin-1
1154,Daviyon Nixon,Iowa,Big Ten,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.8,AA,daviyon-nixon-1
1155,De'Corian Clark*,UTSA,CUSA,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,decorian-clark-1
1156,Dee Winters,Texas Christian,Big 12,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.6,,dee-winters-1
1157,Dell Pettus,Troy,Sun Belt,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,dell-pettus-1
1158,Delon Hurt,UCLA,Pac-12,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,delon-hurt-1
1159,Demarcus Jones,Southern Mississippi,CUSA,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,demarcus-jones-4
1160,Demick Starling,Virginia,ACC,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,demick-starling-1
1161,Dennis Smith,Duke,ACC,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,dennis-smith-5
1162,Deontai Williams,Nebraska,Big Ten,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.8,,deontai-williams-1
1163,Derek Parish*,Houston,American,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.8,,derek-parish-1
1164,Derion Kendrick*,Clemson,ACC,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.7,,derion-kendrick-1
1165,Derrick Canteen*,Georgia Southern,Sun Belt,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,derrick-canteen-1
1166,Deshaun Fenwick,South Carolina,SEC,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,deshaun-fenwick-1
1167,Devaughn Cooper,UTEP,CUSA,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,devaughn-cooper-1
1168,Deven Thompkins,Utah State,MWC,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,deven-thompkins-1
1169,Devin Brumfield,Utah,Pac-12,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,devin-brumfield-1
1170,Devin Rockette,South Alabama,Sun Belt,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,devin-rockette-1
1171,Dexter Carter Jr.*,Georgia Southern,Sun Belt,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,dexter-carter-jr-1
1172,Dimitri Stanley*,Colorado,Pac-12,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,dimitri-stanley-1
1173,D.J. Butler*,Georgia Southern,Sun Belt,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,dj-butler-1
1174,DJ Ivey*,Miami (FL),ACC,11,0,0,0,0,1,0,1,2,0,0,0,0,0,0,6,0.5,,dj-ivey-1
1175,D.J. Jones*,North Carolina,ACC,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,dj-jones-6
1176,D.J. Schramm,Boise State,MWC,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,dj-schramm-1
1177,DJ Smith,Eastern Michigan,MAC,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,dj-smith-2
1178,D.J. Taylor,Arizona State,Pac-12,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,2.0,,dj-taylor-3
1179,D'Jordan Strong*,Coastal Carolina,Sun Belt,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,djordan-strong-1
1180,DK Billingsley,Troy,Sun Belt,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,dk-billingsley-1
1181,Dominic DiMaccio*,Ohio State,Big Ten,5,0,0,0,0,0,0,0,0,3,3,1,2,0,0,6,1.2,,dominic-dimaccio-1
1182,Don Ragsdale,Southern Mississippi,CUSA,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,don-ragsdale-1
1183,Donovan Jeter,Michigan,Big Ten,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1.0,,donovan-jeter-1
1184,Dontae Fleming*,Louisiana,Sun Belt,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,dontae-fleming-1
1185,Dorian Mausi,Duke,ACC,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,dorian-mausi-1
1186,Doug Brumfield,Nevada-Las Vegas,MWC,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3.0,,doug-brumfield-1
1187,Drake Dabney,Baylor,Big 12,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,drake-dabney-1
1188,D'Sean Perry,Virginia,ACC,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,3.0,,dsean-perry-1
1189,D'Shawn Jamison*,Texas,Big 12,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0.6,,dshawn-jamison-1
1190,Duron Lowe,UTEP,CUSA,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0.9,,duron-lowe-1
1191,Dylan Deveney,Georgia Tech,ACC,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,dylan-deveney-1
