Rk,Player,Team,Conf,G,Rush,Rec,PRTD,KRTD,FRTD,IntTD,OthTD,TD,XPM,XPA,FGM,FGA,2PM,Sfty,Pts,Pts/G,Awards,-9999
996,Cooper Legas*,Utah State,MWC,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,cooper-legas-1
997,Daejon Reynolds*,Florida,SEC,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,daejon-reynolds-1
998,Damien Alford*,Syracuse,ACC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,damien-alford-1
999,Dane Kinamon*,Air Force,MWC,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,dane-kinamon-1
1000,Daniel Barker,Michigan State,Big Ten,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,daniel-barker-1
1001,Daniel Carter*,Pitt,ACC,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,daniel-carter-1
1002,Daniel George,Akron,MAC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,daniel-george-1
1003,Darvon Hubbard,Temple,American,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,darvon-hubbard-1
1004,Davis Brin,Tulsa,American,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,davis-brin-1
1005,Da'Wain Lofton,Virginia Tech,ACC,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,dawain-lofton-1
1006,Dea Dea McDougle*,Tulane,American,10,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,dea-dea-mcdougle-1
1007,Deion Smith,Colorado,Pac-12,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,deion-smith-1
1008,Demani Richardson,Texas A&M,SEC,12,0,0,0,0,2,0,0,2,0,0,0,0,0,0,12,1.0,,demani-richardson-1
1009,Deshon Stoudemire*,Troy,Sun Belt,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,deshon-stoudemire-1
1010,Devin Carter*,North Carolina State,ACC,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,devin-carter-1
1011,Devin Miller*,Marshall,Sun Belt,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,devin-miller-1
1012,Deyunkrea Lewis*,Troy,Sun Belt,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,deyunkrea-lewis-1
1013,D.J. Jones*,North Carolina,ACC,13,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,dj-jones-6
1014,D.J. Matthews,Indiana,Big Ten,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,dj-matthews-1
1015,D'Marcus Adams*,Syracuse,ACC,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,dmarcus-adams-1
1016,Donny Navarro III,Northwestern,Big Ten,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,donny-navarro-iii-1
1017,Donovan Green,Texas A&M,SEC,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,donovan-green-1
1018,Dontayvion Wicks,Virginia,ACC,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,dontayvion-wicks-1
1019,DQ Smith*,South Carolina,SEC,13,0,0,1,0,0,1,0,2,0,0,0,0,0,0,12,0.9,,dq-smith-1
1020,Dre'lyn Washington*,Louisiana,Sun Belt,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,drelyn-washington-1
1021,Drew Painter,James Madison,Sun Belt,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,drew-painter-1
1022,Drew Pyne*,Notre Dame,Ind,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,drew-pyne-1
1023,Dylan Goffney*,SMU,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,dylan-goffney-1
1024,Dylan Hopkins*,UAB,CUSA,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,dylan-hopkins-1
1025,Easton Dean,Iowa State,Big 12,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,easton-dean-1
1026,Elijah Higgins,Stanford,Pac-12,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,elijah-higgins-1
1027,Elijah Metcalf*,Middle Tennessee State,CUSA,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,elijah-metcalf-1
1028,Emani Bailey*,Texas Christian,Big 12,14,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,emani-bailey-1
1029,Emmanuel Michel*,Air Force,MWC,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,emmanuel-michel-1
1030,Eric Garror*,Louisiana,Sun Belt,13,0,0,2,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,eric-garror-1
1031,Eric Scott Jr.*,Southern Mississippi,Sun Belt,13,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,0.9,,eric-scott-jr-1
1032,Ethan Garbers*,UCLA,Pac-12,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,ethan-garbers-1
1033,Ethan Payne*,Marshall,Sun Belt,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,ethan-payne-1
1034,Gavin Bartholomew*,Pitt,ACC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,gavin-bartholomew-1
1035,Gavin Frakes*,New Mexico State,Ind,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,gavin-frakes-1
1036,Geordon Porter,New Mexico,MWC,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,geordon-porter-1
1037,George Pettaway*,North Carolina,ACC,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,george-pettaway-1
1038,Germie Bernard,Michigan State,Big Ten,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,germie-bernard-1
1039,Graham Mertz*,Wisconsin,Big Ten,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,graham-mertz-1
1040,Gregory Desrosiers,Massachusetts,Ind,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,gregory-desrosiers-1
1041,Gunnar Henderson*,Texas Christian,Big 12,15,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.8,,gunnar-henderson-1
1042,Hayden Reed,Army,Ind,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,hayden-reed-1
1043,Hinckley Ropati*,BYU,Ind,9,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,hinckley-ropati-1
1044,Hudson Habermehl*,UCLA,Pac-12,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,hudson-habermehl-1
1045,Hunter Dekkers,Iowa State,Big 12,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,hunter-dekkers-1
1046,Ian Stewart,Temple,American,5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,ian-stewart-1
1047,Isaiah Esdale*,Rice,CUSA,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,isaiah-esdale-1
1048,Isaiah Hamilton*,San Jose State,MWC,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,isaiah-hamilton-2
1049,Isaiah Newell*,Oregon State,Pac-12,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,isaiah-newell-1
1050,Issiah Gash*,Michigan,Big Ten,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,issiah-gash-1
1051,Izaiah Gathings*,Middle Tennessee State,CUSA,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,izaiah-gathings-1
1052,Jabre Barber*,Troy,Sun Belt,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,jabre-barber-1
1053,Jack Bradley*,Rice,CUSA,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jack-bradley-1
1054,Jacob Bernard*,Louisiana,Sun Belt,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jacob-bernard-1
1055,Cobee Bryant*,Kansas,Big 12,12,0,0,0,0,0,1,1,2,0,0,0,0,0,0,12,1.0,,jacobee-bryant-1
1056,Ja'Cyais Credle,Georgia State,Sun Belt,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jacyais-credle-1
1057,Jaden Bradley*,Pitt,ACC,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,jaden-bradley-1
1058,Jadon Thompson*,Cincinnati,American,12,0,1,0,1,0,0,0,2,0,0,0,0,0,0,12,1.0,,jadon-thompson-1
1059,Jaelin Carter*,Louisville,ACC,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,jaelin-carter-1
1060,Jahdae Barron*,Texas,Big 12,13,0,0,0,0,1,1,0,2,0,0,0,0,0,0,12,0.9,,jahdae-barron-1
1061,Jailin Walker,James Madison,Sun Belt,10,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,1.2,,jailin-walker-1
1062,Jaivian Lofton*,Liberty,Ind,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,jaivian-lofton-1
1063,Jake Haener*,Fresno State,MWC,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,jake-haener-1
1064,Ja'khi Douglas*,Florida State,ACC,7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,jakhi-douglas-1
1065,Jalen Bracey,Florida International,CUSA,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jalen-bracey-1
1066,Jalen Brooks*,South Carolina,SEC,12,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jalen-brooks-2
1067,Jamari Gassett*,Buffalo,MAC,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,jamari-gassett-1
1068,Jamarion Miller*,Alabama,SEC,13,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jamarion-miller-1
1069,James Tupou,UTEP,CUSA,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,james-tupou-1
1070,Jamyest Williams,Georgia State,Sun Belt,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,jamyest-williams-1
1071,Jaquez Yant,Nebraska,Big Ten,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,jaquez-yant-1
1072,Jason Ivory*,Memphis,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jason-ivory-1
1073,Jay Maclin*,North Texas,CUSA,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jay-maclin-1
1074,Jayce Rogers*,Houston,American,12,0,0,0,1,0,1,0,2,0,0,0,0,0,0,12,1.0,,jayce-rogers-1
1075,Jayden Umbarger,Navy,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jayden-umbarger-1
1076,Jaylen Anderson,West Virginia,Big 12,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,jaylen-anderson-2
1077,Jayson Littlejohn,South Florida,American,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,jayson-littlejohn-1
1078,Jensen Jones*,Air Force,MWC,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,jensen-jones-1
1079,Jeremy Singleton*,Georgia Southern,Sun Belt,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jeremy-singleton-1
1080,J.J. Jones*,North Carolina,ACC,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jj-jones-5
1081,John Torchio*,Wisconsin,Big Ten,13,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,0.9,,john-torchio-1
1082,Johnathan Bennett*,Liberty,Ind,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,johnathan-bennett-1
1083,Johnny Ford,Florida Atlantic,CUSA,8,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,johnny-ford-1
1084,Johnny Langan,Rutgers,Big Ten,12,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,johnny-langan-1
1085,Jojo Earle*,Alabama,SEC,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,jojo-earle-1
1086,Jonathan Odom*,Florida,SEC,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,jonathan-odom-1
1087,Jordan Ferguson*,Middle Tennessee State,CUSA,13,0,1,1,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jordan-ferguson-1
1088,Jordan Ford,Tulsa,American,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,jordan-ford-2
1089,Jordan Mahoney,Massachusetts,Ind,12,0,0,0,0,1,1,0,2,0,0,0,0,0,0,12,1.0,,jordan-mahoney-1
1090,Jordan Nabors*,Baylor,Big 12,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,jordan-nabors-1
1091,Jordan Watkins*,Ole Miss,SEC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jordan-watkins-2
1092,Jordan Younge-Humphrey,Nevada-Las Vegas,MWC,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,jordan-younge-humphrey-1
1093,Jordon Vaughn*,Wyoming,MWC,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,12.0,,jordon-vaughn-1
1094,Jose Barbon,Temple,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jose-barbon-1
1095,Josh Cobbs*,Wyoming,MWC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,josh-cobbs-1
1096,Josh Falo*,USC,Pac-12,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,josh-falo-1
1097,Joshua Thompson*,Georgia Southern,Sun Belt,12,0,1,1,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,joshua-thompson-3
1098,Juma Otoviano*,Rice,CUSA,13,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,juma-otoviano-1
1099,Justin Joly*,Connecticut,Ind,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,justin-joly-1
1100,Justin Shorter*,Florida,SEC,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,justin-shorter-1
1101,Kaedin Robinson,Appalachian State,Sun Belt,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,kaedin-robinson-1
1102,Kaidon Salter*,Liberty,Ind,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,kaidon-salter-1
1103,Kanye Roberts,Appalachian State,Sun Belt,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,kanye-roberts-1
1104,Kayshon Boutte*,LSU,SEC,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,kayshon-boutte-1
1105,Kei'Trel Clark*,Louisville,ACC,12,0,0,0,0,1,1,0,2,0,0,0,0,0,0,12,1.0,,keitrel-clark-1
1106,Kelsey Johnson*,Baylor,Big 12,10,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,kelsey-johnson-1
1107,Kenyon Clay*,Southern Mississippi,Sun Belt,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,kenyon-clay-1
1108,Kevin Davis*,Miami (OH),MAC,13,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,kevin-davis-8
1109,Keyon Lesane*,North Carolina State,ACC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,keyon-lesane-1
1110,Keyon Mozee*,Miami (OH),MAC,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,keyon-mozee-1
1111,Kobe Prentice*,Alabama,SEC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,kobe-prentice-1
1112,Kyle Ford*,USC,Pac-12,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,kyle-ford-1
1113,Kyle Monangai,Rutgers,Big Ten,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,kyle-monangai-1
1114,Kyron Drones*,Baylor,Big 12,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,kyron-drones-1
1115,Lake McRee*,USC,Pac-12,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,lake-mcree-1
1116,Lavel Davis,Virginia,ACC,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,lavel-davis-1
1117,Lee Witherspoon*,UAB,CUSA,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,lee-witherspoon-1
1118,Leonard Taylor*,Cincinnati,American,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,leonard-taylor-2
1119,LeQuint Allen*,Syracuse,ACC,13,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,lequint-allen-1
1120,Leshon Williams*,Iowa,Big Ten,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,leshon-williams-1
1121,LJ Johnson Jr.,Texas A&M,SEC,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,lj-johnson-jr-2
1122,Lopini Katoa*,BYU,Ind,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,lopini-katoa-1
1123,Luke Wysong,New Mexico,MWC,11,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,luke-wysong-1
1124,Malachai Jones,Tulsa,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,malachai-jones-1
1125,Malachi Carter,Georgia Tech,ACC,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,malachi-carter-1
1126,Malachi Thomas,Virginia Tech,ACC,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,malachi-thomas-1
1127,Malcolm Epps*,USC,Pac-12,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,malcolm-epps-1
1128,Malik Sherrod*,Fresno State,MWC,14,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,malik-sherrod-1
1129,Maliq Carr,Michigan State,Big Ten,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,maliq-carr-1
1130,Maquel Haywood,Navy,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,maquel-haywood-1
1131,Marcus Bellon,UTEP,CUSA,12,0,1,1,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,marcus-bellon-1
1132,Marcus Rosemy-Jacksaint*,Georgia,SEC,15,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.8,,marcus-rosemy-jacksaint-1
1133,Mark Redman*,San Diego State,MWC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,mark-redman-1
1134,Markel Johnson,Army,Ind,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,markel-johnson-2
1135,Marquis Williams*,Pitt,ACC,12,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,1.0,,marquis-williams-3
1136,Max Tooley*,BYU,Ind,7,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,1.7,,max-tooley-1
1137,Messiah Swinson,Arizona State,Pac-12,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,messiah-swinson-1
1138,Micah Kelly*,Toledo,MAC,13,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,micah-kelly-1
1139,Michael Marchese*,Illinois,Big Ten,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,michael-marchese-1
1140,Mike Hollins,Virginia,ACC,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,mike-hollins-1
1141,Miles Marshall*,Miami (OH),MAC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,miles-marshall-1
1142,Mitch Leigber,Stanford,Pac-12,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,mitch-leigber-1
1143,Mitch Rossi*,Ohio State,Big Ten,13,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,mitch-rossi-1
1144,Mitchell Evans*,Notre Dame,Ind,8,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,mitchell-evans-2
1145,Moliki Matavao*,Oregon,Pac-12,12,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,moliki-matavao-1
1146,Money Parks*,Utah,Pac-12,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,money-parks-1
1147,Mudia Reuben,Stanford,Pac-12,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,mudia-reuben-1
1148,Myles Price*,Texas Tech,Big 12,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,myles-price-1
1149,Nate Johnson*,Utah,Pac-12,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,nate-johnson-3
1150,Nate Jones,New Mexico,MWC,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,nate-jones-9
1151,Nay'quan Wright*,Florida,SEC,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,nayquan-wright-1
1152,Neal Johnson*,Louisiana,Sun Belt,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,neal-johnson-1
1153,Nehemiah Martinez*,Texas Tech,Big 12,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,nehemiah-martinez-1
1154,Noah Thomas,Texas A&M,SEC,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,noah-thomas-1
1155,Nolan McCormick*,Ohio,MAC,13,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,nolan-mccormick-1
1156,Octavian Smith Jr.*,Maryland,Big Ten,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,octavian-smith-jr-1
1157,OJ Arnold*,Georgia Southern,Sun Belt,13,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,oj-arnold-1
1158,Oscar Cardenas*,UTSA,CUSA,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,oscar-cardenas-1
1159,Owen McCown,Colorado,Pac-12,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,owen-mccown-1
1160,Owen Piepergerdes*,Kansas,Big 12,3,0,0,0,0,0,0,0,0,9,9,1,1,0,0,12,4.0,,owen-piepergerdes-1
1161,Parker Washington*,Penn State,Big Ten,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,parker-washington-1
1162,Pat Bryant*,Illinois,Big Ten,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,pat-bryant-1
1163,Pearse Migl*,Louisiana,Sun Belt,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,pearse-migl-1
1164,Preston Stone*,SMU,American,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,preston-stone-1
1165,Quadric Bullard*,UCF,American,7,0,0,2,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,quadric-bullard-1
1166,Quae Drake,Louisiana-Monroe,Sun Belt,12,0,0,1,0,0,1,0,2,0,0,0,0,0,0,12,1.0,,quae-drake-1
1167,Quincy Brown*,Texas Christian,Big 12,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,6.0,,quincy-brown-1
1168,Quincy Patterson,Temple,American,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,quincy-patterson-1
1169,Quincy Skinner Jr.,Vanderbilt,SEC,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,quincy-skinner-jr-1
1170,Quinyon Mitchell*,Toledo,MAC,14,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,0.9,,quinyon-mitchell-1
1171,Rasheen Ali*,Marshall,Sun Belt,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,rasheen-ali-1
1172,Raymond Niro III,Northwestern,Big Ten,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,raymond-niro-iii-1
1173,Raymond Pauwels*,Fresno State,MWC,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,raymond-pauwels-1
1174,Reggie Love III*,Illinois,Big Ten,13,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,reggie-love-iii-1
1175,Renard Bell*,Washington State,Pac-12,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,renard-bell-1
1176,Richard Newton*,Washington,Pac-12,10,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,richard-newton-1
1177,Robert Burns*,Connecticut,Ind,13,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,robert-burns-2
1178,Ronald Awatt,UTEP,CUSA,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,ronald-awatt-1
1179,Ryan Hilinski,Northwestern,Big Ten,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,ryan-hilinski-1
1180,Sam Adams II*,Washington,Pac-12,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,sam-adams-ii-1
1181,Sam Jackson*,Texas Christian,Big 12,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,sam-jackson-3
1182,Samario Rudolph*,UAB,CUSA,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,samario-rudolph-1
1183,Samuel Wheeler*,Kansas State,Big 12,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,samuel-wheeler-1
1184,Sean Shaw Jr.,Iowa State,Big 12,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,sean-shaw-jr-1
1185,Shaadie Clayton-Johnson*,Tulane,American,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,shaadie-clayton-1
1186,Shameen Jones,Rutgers,Big Ten,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,shameen-jones-1
1187,Shane Calhoun*,East Carolina,American,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,shane-calhoun-1
1188,Shocky Jacques-Louis,Akron,MAC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,shocky-jacques-louis-1
1189,Skylar Loving-Black*,San Jose State,MWC,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,skylar-loving-black-1
1190,Squirrel White*,Tennessee,SEC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,squirrel-white-1
1191,Stefan Cobbs*,Boise State,MWC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,stefan-cobbs-1
1192,Stephon Johnson Jr.*,Oklahoma State,Big 12,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,stephon-johnson-jr-1
1193,Sutton Smith*,Memphis,American,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,sutton-smith-2
1194,Sydney Brown*,Illinois,Big Ten,12,0,0,0,0,1,1,0,2,0,0,0,0,0,0,12,1.0,,sydney-brown-1
