Rk,Player,Team,Conf,G,Rush,Rec,PRTD,KRTD,FRTD,IntTD,OthTD,TD,XPM,XPA,FGM,FGA,2PM,Sfty,Pts,Pts/G,Awards,-9999
1015,Deuce Spann,Illinois,Big Ten,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,deuce-spann-1
1016,Devin Darrington,Virginia,ACC,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,devin-darrington-1
1017,Devin Leary,North Carolina State,ACC,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,devin-leary-1
1018,Devin Lloyd*,Utah,Pac-12,14,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,0.9,AA,devin-lloyd-1
1019,Dezmon Jackson*,Oklahoma State,Big 12,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,dezmon-jackson-1
1020,Dillon Doyle*,Baylor,Big 12,14,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,dillon-doyle-1
1021,D'ionte Smith*,Missouri,SEC,14,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,dionte-smith-1
1022,D.J. Matthews,Indiana,Big Ten,5,1,0,1,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,dj-matthews-1
1023,D.J. Stubbs*,Liberty,Ind,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,dj-stubbs-1
1024,Dominic Johnson,Buffalo,MAC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,dominic-johnson-1
1025,Donaven McCulley,Indiana,Big Ten,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,donaven-mcculley-1
1026,Dontae Fleming*,Louisiana,Sun Belt,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,dontae-fleming-1
1027,Dont'e Thornton*,Oregon,Pac-12,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,donte-thornton-1
1028,Doug Brumfield,Nevada-Las Vegas,MWC,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,doug-brumfield-1
1029,Drake Dabney*,Baylor,Big 12,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,drake-dabney-1
1030,Drew Plitt*,Ball State,MAC,13,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,drew-plitt-1
1031,Drew Rosi*,Toledo,MAC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,drew-rosi-1
1032,Dylan Parham,North Carolina State,ACC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,dylan-parham-1
1033,Dylan Wright*,Minnesota,Big Ten,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,dylan-wright-1
1034,Elijah Young*,Missouri,SEC,13,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,elijah-young-1
1035,Elijhah Badger*,Arizona State,Pac-12,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,elijhah-badger-1
1036,Emmanual Stevenson,Arkansas State,Sun Belt,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,emmanual-stevenson-1
1037,Erick All*,Michigan,Big Ten,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,erick-all-1
1038,Erik Brooks*,Fresno State,MWC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,erik-brooks-1
1039,Ethan Payne*,Marshall,CUSA,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,ethan-payne-1
1040,Evan Prater*,Cincinnati,American,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,evan-prater-1
1041,Gabe Ervin Jr.,Nebraska,Big Ten,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,gabe-ervin-jr-1
1042,Garrett Walston*,North Carolina,ACC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,garrett-walston-1
1043,Gavin Reinwald,California,Pac-12,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,gavin-reinwald-1
1044,Grayson Cash*,UAB,CUSA,13,0,0,1,0,0,1,0,2,0,0,0,0,0,0,12,0.9,,grayson-cash-1
1045,Griffin Hebert,Louisiana Tech,CUSA,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,griffin-hebert-1
1046,Harry Ballard III*,Nevada,MWC,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,harry-ballard-iii-1
1047,Henry Colombi*,Texas Tech,Big 12,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,henry-colombi-1
1048,Isaiah Graham,Louisiana Tech,CUSA,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,isaiah-graham-3
1049,Isaiah Hamilton,San Jose State,MWC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,isaiah-hamilton-2
1050,Isaiah Spencer*,Old Dominion,CUSA,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,isaiah-spencer-2
1051,Ja-Quavion Fraziars*,Florida,SEC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,ja-quavion-fraziars-1
1052,Jack Campbell*,Iowa,Big Ten,14,0,0,0,0,1,1,0,2,0,0,0,0,0,0,12,0.9,,jack-campbell-1
1053,Jack Coan*,Notre Dame,Ind,13,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jack-coan-1
1054,Jack Kiser*,Notre Dame,Ind,13,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,0.9,,jack-kiser-1
1055,Ja'Corey Brooks*,Alabama,SEC,15,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.8,,jacorey-brooks-1
1056,Jaden Bray*,Oklahoma State,Big 12,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jaden-bray-1
1057,Jaden Knowles*,Oklahoma,Big 12,13,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jaden-knowles-1
1058,Jaeger Bull,Rice,CUSA,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jaeger-bull-1
1059,Jaison Patterson,Bowling Green,MAC,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,jaison-patterson-1
1060,Jake Bailey,Rice,CUSA,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jake-bailey-2
1061,Jake Tonges,California,Pac-12,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jake-tonges-1
1062,Jalen Holston*,Virginia Tech,ACC,13,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jalen-holston-1
1063,Jalen Preston,Texas A&M,SEC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jalen-preston-1
1064,Jalen Wayne,South Alabama,Sun Belt,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jalen-wayne-1
1065,Jalin Hyatt*,Tennessee,SEC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jalin-hyatt-1
1066,James Charles,Florida Atlantic,CUSA,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,james-charles-1
1067,James Harris II,Navy,American,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,james-harris-ll-1
1068,Jared Chisari,Massachusetts,Ind,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,jared-chisari-1
1069,Jared Smart,Hawaii,MWC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jared-smart-1
1070,Jared Wiley,Texas,Big 12,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jared-wiley-1
1071,Jarek Broussard,Colorado,Pac-12,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jarek-broussard-1
1072,Jason Bean,Kansas,Big 12,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jason-bean-1
1073,Jason Pirtle*,North Texas,CUSA,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jason-pirtle-1
1074,Javian Hester*,Missouri,SEC,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,javian-hester-1
1075,Javon Swinton,Indiana,Big Ten,11,0,1,1,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,javon-swinton-1
1076,Jaxson Dart,USC,Pac-12,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,jaxson-dart-1
1077,Jaylen Stinson,Duke,ACC,12,0,0,0,2,0,0,0,2,0,0,0,0,0,0,12,1.0,,jaylen-stinson-1
1078,Jaylen Thomas,Colorado State,MWC,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jaylen-thomas-1
1079,Jaylon Barden*,Pitt,ACC,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,jaylon-barden-1
1080,Jaylon Redd*,Oregon,Pac-12,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,jaylon-redd-1
1081,Jaylon Robinson*,UCF,American,7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,jaylon-robinson-1
1082,JD Head,Louisiana Tech,CUSA,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,jd-head-1
1083,J.D. King,Georgia Southern,Sun Belt,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,jd-king-1
1084,JD Spielman,Texas Christian,Big 12,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,jd-spielman-1
1085,Jeff Foreman,Arkansas State,Sun Belt,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jeff-foreman-1
1086,Jermaine Braddock,San Jose State,MWC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jermaine-braddock-1
1087,Jerome Jackson*,Liberty,Ind,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jerome-jackson-2
1088,Jirehl Brock*,Iowa State,Big 12,13,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jirehl-brock-1
1089,J.J. McCarthy*,Michigan,Big Ten,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jj-mccarthy-1
1090,J.J. Sparkman*,Texas Tech,Big 12,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,jj-sparkman-1
1091,Joe Ervin*,Kansas State,Big 12,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,joe-ervin-1
1092,Joe Milton*,Tennessee,SEC,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,joe-milton-2
1093,John Paul Richardson*,Oklahoma State,Big 12,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,john-paul-richardson-1
1094,Johnny Huntley*,Liberty,Ind,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,johnny-huntley-2
1095,Jordan Battle*,Alabama,SEC,15,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,0.8,,jordan-battle-1
1096,Jordan Mason,Georgia Tech,ACC,12,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jordan-mason-1
1097,Jordan Nathan*,Utah State,MWC,14,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jordan-nathan-1
1098,Jordan Waters,Duke,ACC,10,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,jordan-waters-1
1099,Jordan Yates,Georgia Tech,ACC,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,jordan-yates-1
1100,Jose Barbon,Temple,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jose-barbon-1
1101,Josh McCray,Illinois,Big Ten,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,josh-mccray-1
1102,Joshua Simon*,Western Kentucky,CUSA,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,12.0,,joshua-simon-1
1103,J.T. Woods*,Baylor,Big 12,14,0,0,0,0,1,1,0,2,0,0,0,0,0,0,12,0.9,,jt-woods-1
1104,Juju McDowell*,South Carolina,SEC,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,juju-mcdowell-1
1105,Justin Lockhart*,Nevada,MWC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,justin-lockhart-1
1106,Kadas Reams,Temple,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,kadas-reams-1
1107,Kaegun Williams*,San Diego State,MWC,14,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,kaegun-williams-1
1108,Kairee Robinson,San Jose State,MWC,12,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,kairee-robinson-1
1109,Kalani Norris,Georgia Tech,ACC,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,kalani-norris-1
1110,Kaleb Smith*,Virginia Tech,ACC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,kaleb-smith-2
1111,Kam Brown,UCLA,Pac-12,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,kam-brown-1
1112,Kamari Pleasant,Washington,Pac-12,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,kamari-pleasant-1
1113,Keagan Johnson*,Iowa,Big Ten,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,keagan-johnson-1
1114,Kelley Joiner Jr.,South Florida,American,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,kelley-joiner-jr-1
1115,Kelvin Dean Jr.,Florida Atlantic,CUSA,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,kelvin-dean-jr-1
1116,Keshawn King*,Virginia Tech,ACC,9,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,keshawn-king-1
1117,Keyvone Lee*,Penn State,Big Ten,13,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,keyvone-lee-1
1118,Khalan Griffin,Rice,CUSA,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,khalan-griffin-1
1119,King Doerue*,Purdue,Big Ten,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,king-doerue-1
1120,Kris Leach*,Kent State,MAC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,kris-leach-1
1121,Kyle Ford,USC,Pac-12,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,kyle-ford-1
1122,Kyle Jarvis,New Mexico,MWC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,kyle-jarvis-1
1123,Kyle Williams,Nevada-Las Vegas,MWC,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,kyle-williams-11
1124,Lamareon James*,Old Dominion,CUSA,13,0,0,0,2,0,0,0,2,0,0,0,0,0,0,12,0.9,,lamareon-james-1
1125,LD Brown*,Oklahoma State,Big 12,4,1,0,0,1,0,0,0,2,0,0,0,0,0,0,12,3.0,,ld-brown-2
1126,Len'Neth Whitehead*,Tennessee,SEC,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,lenneth-whitehead-1
1127,Lincoln Victor*,Washington State,Pac-12,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,lincoln-victor-1
1128,Logan Smothers,Nebraska,Big Ten,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,logan-smothers-1
1129,Luke Ford,Illinois,Big Ten,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,luke-ford-1
1130,Luke McCaffrey,Rice,CUSA,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,luke-mccaffrey-1
1131,Luke Musgrave*,Oregon State,Pac-12,13,0,1,1,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,luke-musgrave-1
1132,LV Bunkley-Shelton*,Arizona State,Pac-12,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,lv-bunkley-shelton-1
1133,Malachi Carter,Georgia Tech,ACC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,malachi-carter-1
1134,Malik McClain,Florida State,ACC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,malik-mcclain-1
1135,Malik Washington,Northwestern,Big Ten,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,malik-washington-1
1136,Malikhi Miller,San Jose State,MWC,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,malikhi-miller-1
1137,Marcel Dancy,California,Pac-12,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,marcel-dancy-1
1138,Marcus Washington,Texas,Big 12,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,marcus-washington-6
1139,Markese Stepp,Nebraska,Big Ten,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,markese-stepp-1
1140,Marshon Ford*,Louisville,ACC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,marshon-ford-1
1141,Marvin Scott III,Nebraska,Big Ten,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,marvin-scott-iii-1
1142,Michael Cox*,Missouri,SEC,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,michael-cox-3
1143,Michael Penix Jr.,Indiana,Big Ten,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,michael-penix-jr-1
1144,Michael Woods*,Oklahoma,Big 12,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,michael-woods-4
1145,Michael Young*,Cincinnati,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,michael-young-4
1146,Mike Hollins,Virginia,ACC,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,mike-hollins-1
1147,Mike Sainristil*,Michigan,Big Ten,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,mike-sainristil-1
1148,Miller Gibbs*,Appalachian State,Sun Belt,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,miller-gibbs-1
1149,Mohamed Ibrahim*,Minnesota,Big Ten,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,12.0,,mohamed-ibrahim-1
1150,Montana Lemonious-Craig,Colorado,Pac-12,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,montana-lemonious-craig-1
1151,Mychal Cooper,Navy,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,mychal-cooper-1
1152,Nate Carter,Connecticut,Ind,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,nate-carter-4
1153,Nay'quan Wright*,Florida,SEC,12,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,nayquan-wright-1
1154,Nick Mosley,Bowling Green,MAC,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,nick-mosley-1
1155,Nick Patti*,Pitt,ACC,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,nick-patti-3
1156,Nick Tronti,Florida Atlantic,CUSA,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,nick-tronti-1
1157,Niko Hea*,Missouri,SEC,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,niko-hea-1
1158,Noah Frith*,Liberty,Ind,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,noah-frith-1
1159,Noah Vedral*,Rutgers,Big Ten,13,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,noah-vedral-1
1160,Noah Whittington*,Western Kentucky,CUSA,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,noah-whittington-1
1161,Nolan Matthews,SMU,American,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,nolan-matthews-1
1162,Nolan Matthews-Harris,SMU,American,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,nolan-matthews-harris-1
1163,Omar Manning,Nebraska,Big Ten,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,omar-manning-1
1164,Oscar Cardenas*,UTSA,CUSA,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,oscar-cardenas-1
1165,Peny Boone*,Maryland,Big Ten,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,peny-boone-1
1166,Phat Watts,Tulane,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,phat-watts-1
1167,Phillip Brooks*,Kansas State,Big 12,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,phillip-brooks-1
1168,Quadraiz Wadley*,UTEP,CUSA,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,quadraiz-wadley-1
1169,Randall St. Felix,Florida International,CUSA,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,randall-st-felix-1
1170,Ra'Von Bonner,Temple,American,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,ravon-bonner-1
1171,Raymond Pauwels*,Fresno State,MWC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,raymond-pauwels-1
1172,Riley Leonard,Duke,ACC,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,riley-leonard-1
1173,Riley Moss*,Iowa,Big Ten,11,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,1.1,,riley-moss-1
1174,R.J. Sneed*,Baylor,Big 12,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,rj-sneed-1
1175,Roger Carter*,Georgia State,Sun Belt,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,roger-carter-2
1176,Roman Hemby*,Maryland,Big Ten,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,roman-hemby-1
1177,Ronnie Walker Jr.,Virginia,ACC,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,ronnie-walker-jr-1
1178,Roydell Williams*,Alabama,SEC,10,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,roydell-williams-2
1179,Savon Scarver*,Utah State,MWC,14,0,1,0,1,0,0,0,2,0,0,0,0,0,0,12,0.9,,savon-scarver-1
1180,Sean Clifford*,Penn State,Big Ten,13,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,sean-clifford-1
1181,Shane Calhoun,East Carolina,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,shane-calhoun-1
1182,Shaun Peterson Jr.,Florida International,CUSA,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,shaun-peterson-jr-1
1183,Shaun Peterson Jr.,Florida International,CUSA,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,shaun-peterson-jr-2
1184,Shaun Shivers*,Auburn,SEC,10,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,shaun-shivers-1
1185,Sieh Bangura,Ohio,MAC,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,sieh-bangura-1
1186,Stetson Bennett*,Georgia,SEC,14,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,stetson-bennett-1
1187,Steven Anderson*,Tulsa,American,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,steven-anderson-1
1188,Steven Fiso,Hawaii,MWC,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,steven-fiso-1
1189,Talik Keaton*,Marshall,CUSA,7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,talik-keaton-1
1190,Tanner Mordecai,SMU,American,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,tanner-mordecai-1
1191,Tanner Morgan*,Minnesota,Big Ten,13,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,tanner-morgan-2
1192,Taye Barber,Texas Christian,Big 12,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,taye-barber-1
1193,Taye McWilliams*,Baylor,Big 12,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,taye-mcwilliams-1
1194,Tayvian Cunningham,Arizona,Pac-12,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,tayvian-cunningham-1
1195,Tayvon Ruley,Temple,American,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,tayvon-ruley-1
1196,Teja Young,Florida Atlantic,CUSA,12,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,1.0,,teja-young-1
1197,Terrance Ferguson*,Oregon,Pac-12,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,terrance-ferguson-1
1198,Thaddius Franklin Jr.,Miami (FL),ACC,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,thaddius-franklin-jr-1
1199,Thomas Odukoya*,Eastern Michigan,MAC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,thomas-odukoya-1
1200,T.J. Chase,Florida Atlantic,CUSA,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,tj-chase-1
1201,Todd Centeio,Colorado State,MWC,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,todd-centeio-1
1202,Todd Hudson*,Oklahoma,Big 12,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,todd-hudson-1
1203,Trey Baldwin,Louisiana Tech,CUSA,12,0,0,0,0,1,1,0,2,0,0,0,0,0,0,12,1.0,,trey-baldwin-2
1204,Trey McBride,Colorado State,MWC,12,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,AA,trey-mcbride-1
1205,Trey Pugh,Northwestern,Big Ten,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,trey-pugh-1
1206,Trey Sanders*,Alabama,SEC,13,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,trey-sanders-2
1207,Treyton Welch*,Wyoming,MWC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,treyton-welch-1
1208,Trillion Coles*,UCF,American,8,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,trillion-coles-1
1209,Troy Franklin*,Oregon,Pac-12,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,troy-franklin-2
1210,Tyler Lytle,Massachusetts,Ind,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,6.0,,tyler-lytle-1
1211,Tyler Phommachanh,Connecticut,Ind,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,tyler-phommachanh-1
1212,Tyler Shough*,Texas Tech,Big 12,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,tyler-shough-1
1213,Tyler Walton,Ohio,MAC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,tyler-walton-1
1214,Tyneil Hopper,Boise State,MWC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,tyneil-hopper-1
