Rk,Player,Team,Conf,G,Rush,Rec,PRTD,KRTD,FRTD,IntTD,OthTD,TD,XPM,XPA,FGM,FGA,2PM,Sfty,Pts,Pts/G,Awards,-9999
1077,Jalen Clark*,Louisiana,Sun Belt,13,0,0,0,0,1,1,0,2,0,0,0,0,0,0,12,0.9,,jalen-clark-1
1078,Jalil Farooq*,Oklahoma,Big 12,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jalil-farooq-1
1079,Jamaal Bell,Nevada,MWC,12,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jamaal-bell-1
1080,Jamarion Miller*,Alabama,SEC,14,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jamarion-miller-1
1081,Jambres Dubar*,Boise State,MWC,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jambres-dubar-1
1082,James Jointer*,Liberty,CUSA,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,james-jointer-1
1083,Jared Casey*,Kansas,Big 12,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jared-casey-2
1084,Jarius Mack,Charlotte,American,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jarius-mack-1
1085,Ja'shon Benjamin*,Rutgers,Big Ten,9,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,jashon-benjamin-1
1086,Ja'Tavion Sanders*,Texas,Big 12,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jatavion-sanders-1
1087,Javon Antonio,Colorado,Pac-12,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,javon-antonio-1
1088,Javon Tracy*,Miami (OH),MAC,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,javon-tracy-1
1089,Jay Fair*,Auburn,SEC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jay-fair-1
1090,Jay Haynes*,Clemson,ACC,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,jay-haynes-1
1091,Jayden Thomas*,Notre Dame,Ind,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jayden-thomas-1
1092,Jaylen Henderson*,Texas A&M,SEC,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,jaylen-henderson-1
1093,Jaylen Johnson,East Carolina,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jaylen-johnson-3
1094,Jaylen Thomas,Kent State,MAC,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jaylen-thomas-1
1095,Jaylon Glover*,Utah,Pac-12,13,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jaylon-glover-1
1096,Jayson Littlejohn*,South Florida,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jayson-littlejohn-1
1097,Jaziun Patterson*,Iowa,Big Ten,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jaziun-patterson-1
1098,Jekail Middlebrook,Middle Tennessee State,CUSA,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,jekail-middlebrook-1
1099,Je'Quan Burton,Florida Atlantic,American,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jequan-burton-1
1100,Jeremiyah Love*,Notre Dame,Ind,13,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,jeremiyah-love-1
1101,Jeremy Tate Jr.,Middle Tennessee State,CUSA,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,jeremy-tate-1
1102,Jimmy Holiday*,Western Kentucky,CUSA,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jimmy-holiday-1
1103,Jimmy Valsin III*,Oregon State,Pac-12,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jimmy-valsin-iii-1
1104,Jiya Wright,Louisiana-Monroe,Sun Belt,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jiya-wright-1
1105,John Adams,Temple,American,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,john-adams-7
1106,Johnny Wilson*,Florida State,ACC,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,johnny-wilson-3
1107,Jojo Earle,Texas Christian,Big 12,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,jojo-earle-1
1108,Joquez Smith,Temple,American,10,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,joquez-smith-1
1109,Jordan Kerley*,SMU,American,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,jordan-kerley-1
1110,Josh Hoover,Texas Christian,Big 12,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,josh-hoover-1
1111,Josh Kattus*,Kentucky,SEC,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,josh-kattus-1
1112,Joshua Simon,South Carolina,SEC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,joshua-simon-1
1113,Josiah Norwood*,UCLA,Pac-12,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,josiah-norwood-1
1114,Julian Gray*,North Carolina State,ACC,11,0,1,0,1,0,0,0,2,0,0,0,0,0,0,12,1.1,,julian-gray-1
1115,Justice Haynes*,Alabama,SEC,13,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,justice-haynes-1
1116,Justin Marshall,Colorado State,MWC,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,justin-marshall-2
1117,Kacper Rutkiewicz*,Northern Illinois,MAC,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,kacper-rutkiewicz-1
1118,Kai Horton*,Tulane,American,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,kai-horton-1
1119,Kaleo Ballungay*,Nevada-Las Vegas,MWC,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,kaleo-ballungay-1
1120,Kamari Moulton*,Iowa,Big Ten,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,kamari-moulton-1
1121,Kamarro Edmonds,East Carolina,American,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,kamarro-edmonds-1
1122,Kamrean Johnson,Vanderbilt,SEC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,kamrean-johnson-1
1123,Karter Johnson,Pitt,ACC,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,karter-johnson-2
1124,Katin Houser,Michigan State,Big Ten,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,katin-houser-1
1125,Keagan Johnson*,Kansas State,Big 12,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,keagan-johnson-1
1126,Keaton Upshaw*,Georgia Southern,Sun Belt,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,keaton-upshaw-1
1127,Keegan Jones*,UCLA,Pac-12,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,keegan-jones-1
1128,Kelby Williams*,Old Dominion,Sun Belt,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,kelby-williams-1
1129,Ken Seals,Vanderbilt,SEC,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,ken-seals-1
1130,Kenny Johnson,Pitt,ACC,12,0,1,0,1,0,0,0,2,0,0,0,0,0,0,12,1.0,,kenny-johnson-3
1131,Ke'Shawn Williams,Wake Forest,ACC,11,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,keshawn-williams-2
1132,Ketron Jackson Jr.,Baylor,Big 12,10,0,1,0,0,0,0,0,1,0,0,0,0,3,0,12,1.2,,ketron-jackson-jr-1
1133,Kevin Coleman Jr.*,Louisville,ACC,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,kevin-coleman-jr-1
1134,Kevin Davis*,Miami (OH),MAC,13,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,kevin-davis-8
1135,Keyon Mozee*,Miami (OH),MAC,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,keyon-mozee-1
1136,Khalil Dinkins*,Penn State,Big Ten,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,khalil-dinkins-1
1137,K.J. Jefferson,Arkansas,SEC,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,kj-jefferson-1
1138,Kobe Johnson,Colorado State,MWC,4,1,0,0,1,0,0,0,2,0,0,0,0,0,0,12,3.0,,kobe-johnson-1
1139,Kobe Prentice*,Alabama,SEC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,kobe-prentice-1
1140,Koby Drake*,Memphis,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,koby-drake-1
1141,Koby Duru,Louisiana Tech,CUSA,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,koby-duru-1
1142,Kyle Maxwell,Louisiana Tech,CUSA,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,kyle-maxwell-2
1143,Kyron Ware-Hudson*,USC,Pac-12,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,kyron-ware-hudson-1
1144,Lamareon James*,Old Dominion,Sun Belt,13,0,0,0,0,1,1,0,2,0,0,0,0,0,0,12,0.9,,lamareon-james-1
1145,Larry Stephens*,Toledo,MAC,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,larry-stephens-5
1146,Leshon Williams*,Iowa,Big Ten,14,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,leshon-williams-1
1147,Lucky Sutton,San Diego State,MWC,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,lucky-sutton-1
1148,Luke Bottari*,Utah,Pac-12,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,6.0,,luke-bottari-1
1149,Luke Doty,South Carolina,SEC,12,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,luke-doty-1
1150,Maddux Madsen*,Boise State,MWC,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,maddux-madsen-1
1151,Makai Jackson*,Appalachian State,Sun Belt,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,makai-jackson-1
1152,Makhilyn Young*,New Mexico State,CUSA,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,makhilyn-young-1
1153,Malachi Thomas*,Virginia Tech,ACC,13,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,malachi-thomas-1
1154,Maquel Haywood*,Appalachian State,Sun Belt,13,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,maquel-haywood-1
1155,Marco Lee*,South Alabama,Sun Belt,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,marco-lee-1
1156,Marcus Major*,Oklahoma,Big 12,7,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,marcus-major-1
1157,Markeston Douglas*,Florida State,ACC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,markeston-douglas-1
1158,Mason Garcia,East Carolina,American,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,mason-garcia-1
1159,Matt Jones*,Ole Miss,SEC,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,matt-jones-9
1160,Max Johnson*,Texas A&M,SEC,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,max-johnson-2
1161,Maxwell Hairston*,Kentucky,SEC,13,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,0.9,,maxwell-hairston-1
1162,Mekhi Mews*,Georgia,SEC,13,0,1,1,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,mekhi-mews-1
1163,Mekhi Shaw,San Diego State,MWC,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,mekhi-shaw-1
1164,Michel Dukes*,South Florida,American,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,michel-dukes-1
1165,Mike Sainristil*,Michigan,Big Ten,15,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,0.8,,mike-sainristil-1
1166,Mike Washington,Buffalo,MAC,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,mike-washington-5
1167,Milan Tucker*,Appalachian State,Sun Belt,14,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,milan-tucker-1
1168,Miles Scott,Illinois,Big Ten,12,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,1.0,,miles-scott-1
1169,Miller Moss*,USC,Pac-12,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,miller-moss-1
1170,Mitch Griffis,Wake Forest,ACC,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,mitch-griffis-1
1171,Moliki Matavao*,UCLA,Pac-12,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,moliki-matavao-1
1172,Money Parks*,Utah,Pac-12,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,money-parks-1
1173,Moose Muhammad III*,Texas A&M,SEC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,moose-muhammad-iii-1
1174,Munir McClain*,Utah,Pac-12,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,munir-mcclain-1
1175,Nate Kurisky*,Louisville,ACC,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,nate-kurisky-1
1176,Noah Short,Army,Ind,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,noah-short-1
1177,Noah Whittington*,Oregon,Pac-12,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,noah-whittington-1
1178,Noe Ruelas,Connecticut,Ind,4,0,0,0,0,0,0,0,0,3,3,3,4,0,0,12,3.0,,noe-ruelas-1
1179,Nohl Williams*,California,Pac-12,13,0,0,0,0,2,0,0,2,0,0,0,0,0,0,12,0.9,,nohl-williams-1
1180,Nyny Davis,Louisiana-Monroe,Sun Belt,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,nyny-davis-1
1181,Omar Cooper Jr.,Indiana,Big Ten,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,omar-cooper-jr-1
1182,O'Mega Blake,South Carolina,SEC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,omega-blake-1
1183,Oscar Cardenas*,UTSA,American,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,oscar-cardenas-1
1184,Pasean Wimberly*,Bowling Green,MAC,13,1,0,1,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,pasean-wimberly-1
1185,Patrick Smith,Vanderbilt,SEC,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,patrick-smith-3
1186,Payten Singletary,Cincinnati,Big 12,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,payten-singletary-1
1187,Perris Jones,Virginia,ACC,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,perris-jones-1
1188,Preston Fox*,West Virginia,Big 12,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,preston-fox-1
1189,Prince Strachan*,Boise State,MWC,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,prince-strachan-1
1190,Quentin Skinner*,Kansas,Big 12,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,quentin-skinner-2
1191,Raheim Sanders,Arkansas,SEC,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,raheim-sanders-1
1192,Ra'Mello Dotson*,Kansas,Big 12,13,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,0.9,,ramello-dotson-1
1193,Rashod Dubinion,Arkansas,SEC,10,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,rashod-dubinion-1
1194,Reese White*,Coastal Carolina,Sun Belt,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,reese-white-1
1195,Regis Velez,Navy,American,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,regis-velez-1
1196,Richard Toney,Nevada,MWC,12,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,1.0,,richard-toney-1
1197,Richie Hoskins,Vanderbilt,SEC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,richie-hoskins-1
1198,Rico Barfield,Ball State,MAC,12,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,rico-barfield-1
1199,Riley Sharp*,Oregon State,Pac-12,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,riley-sharp-1
1200,Robert Briggs*,Utah State,MWC,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,robert-briggs-1
1201,Roderick Robinson II*,Georgia,SEC,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,roderick-robinson-ii-1
1202,Rodrigues Clark,Southern Mississippi,Sun Belt,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,rodrigues-clark-1
1203,Romello Brinson*,SMU,American,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,romello-brinson-1
1204,Ron Tiavaasue*,New Mexico State,CUSA,15,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0.8,,ron-tiavaasue-2
1205,Ryan O'Keefe*,Boston College,ACC,5,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,ryan-okeefe-1
1206,Samuel Brown V*,Rutgers,Big Ten,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,samuel-brown-v-1
1207,Sean Greely*,Maryland,Big Ten,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,sean-greely-1
1208,Shane Calhoun,East Carolina,American,7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,shane-calhoun-1
1209,Shane Hooks*,Auburn,SEC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,shane-hooks-2
1210,Squirrel White*,Tennessee,SEC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,squirrel-white-1
1211,Stacy Sneed,Houston,Big 12,12,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,stacy-sneed-1
1212,Tahj Gary,Tulsa,American,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,tahj-gary-1
1213,Tai Lavatai,Navy,American,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,tai-lavatai-1
1214,Taisun Phommachanh,Massachusetts,Ind,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,taisun-phommachanh-1
1215,Tar'Varish Dawson Jr.,Colorado,Pac-12,7,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,tarvarish-dawson-jr-1
1216,Taylor Morin,Wake Forest,ACC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,taylor-morin-1
1217,Thomaz Whitford*,New Mexico State,CUSA,15,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.8,,thomaz-whitford-1
1218,Timmy Mcclain*,UCF,Big 12,7,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,timmy-mcclain-1
1219,TJ Jones,UAB,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,tj-jones-7
1220,TJ Sheffield,Purdue,Big Ten,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,tj-sheffield-1
1221,Tobias Merriweather*,Notre Dame,Ind,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,tobias-merriweather-1
1222,Tre Mosley,Michigan State,Big Ten,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,tre-mosley-1
1223,Trent Howland,Indiana,Big Ten,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,trent-howland-1
1224,Trenton Bourguet,Arizona State,Pac-12,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,trenton-bourguet-1
1225,Trey Knox,South Carolina,SEC,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,trey-knox-1
1226,Treyaun Webb,Florida,SEC,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,treyaun-webb-1
1227,Treyton Welch*,Wyoming,MWC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,treyton-welch-1
1228,Tru Edwards,Louisiana Tech,CUSA,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,tru-edwards-1
1229,Ty Washington,Arkansas,SEC,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,ty-washington-2
1230,Tyler Shough*,Texas Tech,Big 12,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,tyler-shough-1
1231,Tyrek Funderburk*,Appalachian State,Sun Belt,14,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,0.9,,tyrek-funderburk-1
1232,Tyrell Robinson,Army,Ind,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,tyrell-robinson-2
1233,Upton Stout*,Western Kentucky,CUSA,7,0,0,0,0,1,1,0,2,0,0,0,0,0,0,12,1.7,,upton-stout-1
1234,Vaughn Pemberton,Ball State,MAC,6,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,vaughn-pemberton-1
1235,Warren Thompson,Texas Christian,Big 12,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,warren-thompson-2
1236,Will Kacmarek*,Ohio,MAC,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,,will-kacmarek-1
1237,Willie McCoy*,UTSA,American,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,willie-mccoy-1
1238,Xavier Arline,Navy,American,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,xavier-arline-1
1239,Xzavior Kautai,North Texas,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,xzavior-kautai-1
1240,Zeke Moore,Florida Atlantic,American,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,zeke-moore-2
1241,Jake Larson,Charlotte,American,4,0,0,0,0,0,0,0,0,5,5,2,4,0,0,11,2.8,,jake-larson-1
1242,Reagan Tubbs*,Air Force,MWC,13,0,0,0,0,0,0,0,0,8,8,1,1,0,0,11,0.8,,reagan-tubbs-1
1243,Garrison Rippa*,Jacksonville State,CUSA,2,0,0,0,0,0,0,0,0,4,4,2,2,0,0,10,5.0,,garrison-rippa-1
1244,Jake Seibert*,Northern Illinois,MAC,13,0,0,0,0,0,0,0,0,4,4,2,5,0,0,10,0.8,,jake-seibert-1
1245,Joey Cheek*,Utah,Pac-12,3,0,0,0,0,0,0,0,0,7,7,1,2,0,0,10,3.3,,joey-cheek-1
1246,Caden Costa*,Ole Miss,SEC,3,0,0,0,0,0,0,0,0,6,6,1,1,0,0,9,3.0,,caden-costa-1
1247,Dante Jackson,Akron,MAC,12,0,0,0,0,0,0,0,0,3,3,2,3,0,0,9,0.8,,dante-jackson-2
1248,Brayden Fowler-Nicolosi,Colorado State,MWC,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0.7,,brayden-fowler-nicolosi-1
1249,Broc Lane*,Utah State,MWC,11,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.7,,broc-lane-1
1250,Buck Buchanan,Louisiana Tech,CUSA,12,0,0,0,0,0,0,0,0,2,2,2,4,0,0,8,0.7,,buck-buchanan-1
1251,Chase Sowell,East Carolina,American,12,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.7,,chase-sowell-1
1252,Demari Henderson*,UCF,Big 12,10,0,0,0,0,1,0,0,1,0,0,0,0,1,0,8,0.8,,demari-henderson-1
1253,Devin Price,Florida Atlantic,American,11,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.7,,devin-price-1
1254,Djouvensky Schlenbaker,Washington State,Pac-12,12,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.7,,djouvensky-schlenbaker-1
1255,Drew Donley*,Texas State,Sun Belt,10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.8,,drew-donley-1
1256,Gavin Stewart*,Georgia Tech,ACC,13,0,0,0,0,0,0,0,0,8,8,0,3,0,0,8,0.6,,gavin-stewart-1
1257,Jake Boust*,Fresno State,MWC,13,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.6,,jake-boust-1
1258,Jakorey Hawkins*,Wyoming,MWC,13,0,0,0,0,0,0,1,1,0,0,0,0,1,0,8,0.6,,jakorey-hawkins-1
1259,Jalin Conyers,Arizona State,Pac-12,11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0.7,,jalin-conyers-1
1260,Jayden Umbarger,Navy,American,12,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.7,,jayden-umbarger-1
1261,Jordan Whittington*,Texas,Big 12,14,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.6,,jordan-whittington-2
1262,Keenan Garber*,Kansas State,Big 12,13,0,0,0,0,0,1,0,1,0,0,0,0,1,0,8,0.6,,keenan-garber-1
1263,Logan Fife*,Fresno State,MWC,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0.7,,logan-fife-1
1264,Marshawn Kneeland,Western Michigan,MAC,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0.8,,marshawn-kneeland-1
1265,Mohamed Kamara,Colorado State,MWC,12,0,0,0,0,1,0,0,1,0,0,0,0,0,1,8,0.7,,mohamed-kamara-1
1266,Quinton Lane*,Jacksonville State,CUSA,13,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.6,,quinton-lane-2
1267,Rico Flores Jr.*,Notre Dame,Ind,12,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.7,,rico-flores-jr-1
1268,Riley Nowakowski*,Wisconsin,Big Ten,9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.9,,riley-nowakowski-1
1269,Stefan Cobbs*,Boise State,MWC,9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.9,,stefan-cobbs-1
1270,Adam Mihalek,Florida,SEC,3,0,0,0,0,0,0,0,0,4,5,1,3,0,0,7,2.3,,adam-mihalek-1
1271,Braxton Guilbeau,Louisiana-Monroe,Sun Belt,12,0,0,0,0,0,0,0,0,4,4,1,2,0,0,7,0.6,,braxton-guilbeau-1
1272,Kameron Lake*,Marshall,Sun Belt,1,0,0,0,0,0,0,0,0,4,4,1,2,0,0,7,7.0,,kameron-lake-1
1273,Kenyon Bowyer*,Eastern Michigan,MAC,7,0,0,0,0,0,0,0,0,4,4,1,1,0,0,7,1.0,,kenyon-bowyer-1
1274,Logan Ward*,Oklahoma State,Big 12,14,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,0.5,,logan-ward-1
1275,Sander Sahaydak*,Penn State,Big Ten,7,0,0,0,0,0,0,0,0,7,7,0,2,0,0,7,1.0,,sander-sahaydak-1
